"categorie","mois","v_reg","c_reg","ca"
"cool_stuff","Octobre","SP","CE","118.02000427246094"
"cool_stuff","Octobre","SP","DF","791.9500122070312"
"cool_stuff","Octobre","SP","ES","858.3100280761719"
"cool_stuff","Octobre","SP","GO","2808.200019836426"
"cool_stuff","Octobre","SP","MA","776.8000183105469"
"cool_stuff","Octobre","SP","MG","3828.8500747680664"
"cool_stuff","Octobre","SP","MS","378.8299865722656"
"cool_stuff","Octobre","SP","MT","811.7500152587891"
"cool_stuff","Octobre","SP","PA","991.260009765625"
"cool_stuff","Octobre","SP","PB","1548.1099700927734"
"cool_stuff","Octobre","SP","PE","537.3000030517578"
"cool_stuff","Octobre","SP","PI","335.8100128173828"
"cool_stuff","Octobre","SP","PR","2227.9500579833984"
"cool_stuff","Octobre","SP","RJ","2095.380043029785"
"cool_stuff","Octobre","SP","RN","723.719970703125"
"cool_stuff","Octobre","SP","RO","190.4300079345703"
"cool_stuff","Octobre","SP","RR","89.94000244140625"
"cool_stuff","Octobre","SP","RS","1452.1600036621094"
"cool_stuff","Octobre","SP","SC","1207.4100189208984"
"cool_stuff","Octobre","SP","SE","1758.559944152832"
"cool_stuff","Octobre","SP","SP","12891.020023345947"
"cool_stuff","Octobre","SP","TO","149.22999572753906"
"cool_stuff","Septembre","DF","BA","190.3000030517578"
"cool_stuff","Septembre","DF","MG","147.3699951171875"
"cool_stuff","Septembre","DF","MT","175.38999938964844"
"cool_stuff","Septembre","DF","PI","158.32000732421875"
"cool_stuff","Septembre","DF","RJ","188.5300064086914"
"cool_stuff","Septembre","DF","SP","517.1999893188477"
"cool_stuff","Septembre","GO","DF","26.5"
"cool_stuff","Septembre","GO","GO","131.0800018310547"
"cool_stuff","Septembre","GO","SP","34.529998779296875"
"cool_stuff","Septembre","MG","BA","167.38999938964844"
"cool_stuff","Septembre","MG","MG","320.44000244140625"
"cool_stuff","Septembre","MG","MS","157.3199920654297"
"cool_stuff","Septembre","MG","RJ","195.44000244140625"
"cool_stuff","Septembre","MG","SP","1228.5399780273438"
"cool_stuff","Septembre","PR","SP","171.44000244140625"
"cool_stuff","Septembre","RJ","GO","36.69000244140625"
"cool_stuff","Septembre","RJ","MG","57"
"cool_stuff","Septembre","RJ","RJ","1157.9399795532227"
"cool_stuff","Septembre","RJ","RS","543.3399963378906"
"cool_stuff","Septembre","RJ","SP","213"
"cool_stuff","Septembre","RS","GO","1196.780029296875"
"cool_stuff","Septembre","RS","PE","219.27999877929688"
"cool_stuff","Septembre","RS","PR","174.25999450683594"
"cool_stuff","Septembre","RS","RJ","218.6300048828125"
"cool_stuff","Septembre","RS","RS","955.4899673461914"
"cool_stuff","Septembre","RS","SC","435.2799987792969"
"cool_stuff","Septembre","RS","SP","971.72998046875"
"cool_stuff","Septembre","SC","MG","42.91999816894531"
"cool_stuff","Septembre","SC","PR","60.79999923706055"
"cool_stuff","Septembre","SC","SP","271.37999725341797"
"cool_stuff","Septembre","SP","AL","237.6800079345703"
"cool_stuff","Septembre","SP","BA","1281.3099822998047"
"cool_stuff","Septembre","SP","CE","176.239990234375"
"cool_stuff","Septembre","SP","DF","368.70001220703125"
"cool_stuff","Septembre","SP","ES","715.2399787902832"
"cool_stuff","Septembre","SP","GO","1501.0299758911133"
"cool_stuff","Septembre","SP","MA","158.3800048828125"
"cool_stuff","Septembre","SP","MG","4655.709999084473"
"cool_stuff","Septembre","SP","PA","402.3800048828125"
"cool_stuff","Septembre","SP","PE","700.8900146484375"
"cool_stuff","Septembre","SP","PI","155.45001220703125"
"cool_stuff","Septembre","SP","PR","1572.8900299072266"
"cool_stuff","Septembre","SP","RJ","4518.710052490234"
"cool_stuff","Septembre","SP","RS","2692.069938659668"
"cool_stuff","Septembre","SP","SC","682.7999954223633"
"cool_stuff","Septembre","SP","SE","723.719970703125"
"cool_stuff","Septembre","SP","SP","11366.749784469604"
"cool_stuff","Septembre","SP","TO","864.6900024414062"
"costruction_tools_garden","Aout","MG","ES","390.69001388549805"
"costruction_tools_garden","Aout","MG","MG","252.69000244140625"
"costruction_tools_garden","Aout","PR","PR","69.62999725341797"
"costruction_tools_garden","Aout","PR","SP","53.29999923706055"
"costruction_tools_garden","Aout","RJ","PE","77.62000274658203"
"costruction_tools_garden","Aout","RS","CE","2898.400146484375"
"costruction_tools_garden","Aout","RS","SP","41.23999786376953"
"costruction_tools_garden","Aout","SC","MG","217.72000122070312"
"costruction_tools_garden","Aout","SP","CE","180.44000244140625"
"costruction_tools_garden","Aout","SP","DF","94.6300048828125"
"costruction_tools_garden","Aout","SP","GO","217.97999572753906"
"costruction_tools_garden","Aout","SP","MG","339.4399871826172"
"costruction_tools_garden","Aout","SP","MS","162.77000427246094"
"costruction_tools_garden","Aout","SP","PE","210.3599853515625"
"costruction_tools_garden","Aout","SP","SP","2232.6800079345703"
"costruction_tools_garden","Avril","MG","RJ","124.35000228881836"
"costruction_tools_garden","Avril","MG","SP","233.40000915527344"
"costruction_tools_garden","Avril","PR","SP","98.72000122070312"
"costruction_tools_garden","Avril","RN","BA","616.3200073242188"
"costruction_tools_garden","Avril","RN","RJ","628.6500244140625"
"costruction_tools_garden","Avril","RS","MG","136.66000366210938"
"costruction_tools_garden","Avril","RS","RS","57.290000915527344"
"costruction_tools_garden","Avril","RS","SP","61.33000183105469"
"costruction_tools_garden","Avril","SP","AM","84.80999755859375"
"costruction_tools_garden","Avril","SP","MG","80.52000427246094"
"costruction_tools_garden","Avril","SP","RJ","687.0399932861328"
"costruction_tools_garden","Avril","SP","RN","74.49000549316406"
"costruction_tools_garden","Avril","SP","SP","824.0799980163574"
"costruction_tools_garden","Decembre","SP","BA","151.13999938964844"
"costruction_tools_garden","Decembre","SP","GO","31.71000099182129"
"costruction_tools_garden","Decembre","SP","MG","268.5400085449219"
"costruction_tools_garden","Decembre","SP","RJ","523.3099975585938"
"costruction_tools_garden","Decembre","SP","SP","123.05000305175781"
"costruction_tools_garden","Fevrier","MG","MG","83.86000061035156"
"costruction_tools_garden","Fevrier","MG","SP","133.65000915527344"
"costruction_tools_garden","Fevrier","PR","RJ","624.6799926757812"
"costruction_tools_garden","Fevrier","SP","BA","163.75"
"costruction_tools_garden","Fevrier","SP","GO","49.11000061035156"
"costruction_tools_garden","Fevrier","SP","MG","419.7899856567383"
"costruction_tools_garden","Fevrier","SP","RJ","216.63999938964844"
"costruction_tools_garden","Fevrier","SP","SP","983.4099712371826"
"costruction_tools_garden","Janvier","PR","SP","48.369998931884766"
"costruction_tools_garden","Janvier","SP","BA","151.13999938964844"
"costruction_tools_garden","Janvier","SP","CE","42.22999954223633"
"costruction_tools_garden","Janvier","SP","DF","144.55999755859375"
"costruction_tools_garden","Janvier","SP","GO","171.3900032043457"
"costruction_tools_garden","Janvier","SP","PI","214.06999969482422"
"costruction_tools_garden","Janvier","SP","PR","424.82000732421875"
"costruction_tools_garden","Janvier","SP","RJ","2298.069969177246"
"costruction_tools_garden","Janvier","SP","RS","81.72000122070312"
"costruction_tools_garden","Janvier","SP","SC","101.83999633789062"
"costruction_tools_garden","Janvier","SP","SP","827.5300140380859"
"costruction_tools_garden","Juillet","MG","RJ","233.82000732421875"
"costruction_tools_garden","Juillet","MG","SP","140.25"
"costruction_tools_garden","Juillet","PR","MS","73.75999450683594"
"costruction_tools_garden","Juillet","PR","RJ","66.12000274658203"
"costruction_tools_garden","Juillet","RJ","SP","69.45999908447266"
"costruction_tools_garden","Juillet","SC","SP","185.33999633789062"
"costruction_tools_garden","Juillet","SP","BA","69.12999725341797"
"costruction_tools_garden","Juillet","SP","DF","112.41999816894531"
"costruction_tools_garden","Juillet","SP","PE","792.6000061035156"
"costruction_tools_garden","Juillet","SP","PI","235.23001098632812"
"costruction_tools_garden","Juillet","SP","PR","39.970001220703125"
"costruction_tools_garden","Juillet","SP","RJ","92.62000274658203"
"costruction_tools_garden","Juillet","SP","SC","34.62999725341797"
"costruction_tools_garden","Juillet","SP","SP","1116.0800018310547"
"costruction_tools_garden","Juin","SP","AM","97.54000091552734"
"costruction_tools_garden","Juin","SP","CE","344.94000244140625"
"costruction_tools_garden","Juin","SP","MG","235.70001220703125"
"costruction_tools_garden","Juin","SP","PR","217.91000366210938"
"costruction_tools_garden","Juin","SP","RJ","212.01998901367188"
"costruction_tools_garden","Juin","SP","SP","533.2200088500977"
"costruction_tools_garden","Mai","MG","PE","49.69000244140625"
"costruction_tools_garden","Mai","MG","RJ","251.51001358032227"
"costruction_tools_garden","Mai","MG","SP","140.04000091552734"
"costruction_tools_garden","Mai","PR","MG","66"
"costruction_tools_garden","Mai","RJ","RJ","108.51000213623047"
"costruction_tools_garden","Mai","RN","PB","624.5900268554688"
"costruction_tools_garden","Mai","RN","RS","647.4000244140625"
"costruction_tools_garden","Mai","SP","CE","138.05999755859375"
"costruction_tools_garden","Mai","SP","ES","413.7699890136719"
"costruction_tools_garden","Mai","SP","MG","224.00000762939453"
"costruction_tools_garden","Mai","SP","RJ","211.0899887084961"
"costruction_tools_garden","Mai","SP","RO","111.80999755859375"
"costruction_tools_garden","Mai","SP","SP","181.22999572753906"
"costruction_tools_garden","Mars","MG","SC","184.96000289916992"
"costruction_tools_garden","Mars","MG","SP","286.0800094604492"
"costruction_tools_garden","Mars","PR","SP","54.119998931884766"
"costruction_tools_garden","Mars","RJ","RJ","108.51000213623047"
"costruction_tools_garden","Mars","RS","SP","48.22999954223633"
"costruction_tools_garden","Mars","SC","RJ","431.5"
"costruction_tools_garden","Mars","SP","PA","180.95999145507812"
"costruction_tools_garden","Mars","SP","PE","98.5"
"costruction_tools_garden","Mars","SP","RJ","593.6000099182129"
"costruction_tools_garden","Mars","SP","RS","322.8299865722656"
"costruction_tools_garden","Mars","SP","SP","897.5999870300293"
"costruction_tools_garden","Novembre","MG","BA","135.7200050354004"
"costruction_tools_garden","Novembre","SP","BA","525.8499755859375"
"costruction_tools_garden","Novembre","SP","CE","83.13999938964844"
"costruction_tools_garden","Novembre","SP","DF","191.09000396728516"
"costruction_tools_garden","Novembre","SP","MG","314.12001037597656"
"costruction_tools_garden","Novembre","SP","PI","85.94999694824219"
"costruction_tools_garden","Novembre","SP","RJ","73.02000427246094"
"costruction_tools_garden","Novembre","SP","RN","87.66000366210938"
"costruction_tools_garden","Novembre","SP","SP","268.46999740600586"
"costruction_tools_garden","Octobre","SP","CE","57.529998779296875"
"costruction_tools_garden","Octobre","SP","MG","619.6100158691406"
"costruction_tools_garden","Octobre","SP","RJ","51.19999694824219"
"costruction_tools_garden","Octobre","SP","SP","159.81999969482422"
"costruction_tools_garden","Septembre","MG","RJ","126.33000183105469"
"costruction_tools_garden","Septembre","SC","SC","89.29000091552734"
"costruction_tools_garden","Septembre","SP","RN","75.06999969482422"
"costruction_tools_garden","Septembre","SP","RO","90.75"
"costruction_tools_tools","Aout","ES","RJ","168.24000549316406"
"costruction_tools_tools","Aout","ES","SP","148.20001220703125"
"costruction_tools_tools","Aout","GO","RJ","112.91000366210938"
"costruction_tools_tools","Aout","MG","SP","56.540000915527344"
"costruction_tools_tools","Aout","PR","PR","23.350000381469727"
"costruction_tools_tools","Aout","PR","SP","114.13000106811523"
"costruction_tools_tools","Aout","SP","BA","282.79998779296875"
"costruction_tools_tools","Aout","SP","ES","257.17999267578125"
"costruction_tools_tools","Aout","SP","GO","76.51000213623047"
"costruction_tools_tools","Aout","SP","PR","30.729999542236328"
"costruction_tools_tools","Aout","SP","SP","226.45000076293945"
"costruction_tools_tools","Avril","GO","GO","107.22000122070312"
"costruction_tools_tools","Avril","GO","MG","62.959999084472656"
"costruction_tools_tools","Avril","GO","SC","68.75"
"costruction_tools_tools","Avril","GO","SP","64.94000244140625"
"costruction_tools_tools","Avril","PR","SP","28.43000030517578"
"costruction_tools_tools","Avril","SC","SP","748.27001953125"
"costruction_tools_tools","Avril","SP","MG","432.8200149536133"
"costruction_tools_tools","Avril","SP","MS","26.119998931884766"
"costruction_tools_tools","Avril","SP","RJ","336.76000213623047"
"costruction_tools_tools","Avril","SP","RS","266.1199951171875"
"costruction_tools_tools","Avril","SP","SP","257.8000030517578"
"costruction_tools_tools","Decembre","MG","GO","46.69000244140625"
"costruction_tools_tools","Decembre","MG","MG","87.95999908447266"
"costruction_tools_tools","Decembre","MG","RS","58.650001525878906"
"costruction_tools_tools","Decembre","MG","SC","220.5399932861328"
"costruction_tools_tools","Decembre","MG","SP","43.97999954223633"
"costruction_tools_tools","Fevrier","MG","MG","87.95999908447266"
"costruction_tools_tools","Fevrier","MG","PR","142.87000274658203"
"costruction_tools_tools","Fevrier","MG","SC","46.69000244140625"
"costruction_tools_tools","Fevrier","MG","SP","212.17999649047852"
"costruction_tools_tools","Fevrier","SC","PB","355.010009765625"
"costruction_tools_tools","Fevrier","SC","RS","653.8400268554688"
"costruction_tools_tools","Fevrier","SP","SP","41.27000045776367"
"costruction_tools_tools","Janvier","GO","MG","61.69000244140625"
"costruction_tools_tools","Janvier","MG","GO","170.19000244140625"
"costruction_tools_tools","Janvier","MG","MG","87.95999908447266"
"costruction_tools_tools","Janvier","MG","RJ","208.47999572753906"
"costruction_tools_tools","Janvier","MG","RS","114.18000030517578"
"costruction_tools_tools","Janvier","SP","PA","52.62999725341797"
"costruction_tools_tools","Juillet","PR","RJ","135.75999450683594"
"costruction_tools_tools","Juillet","PR","SP","87.00999450683594"
"costruction_tools_tools","Juillet","SP","ES","305.0699920654297"
"costruction_tools_tools","Juillet","SP","GO","2267.280029296875"
"costruction_tools_tools","Juillet","SP","MG","786.9399948120117"
"costruction_tools_tools","Juillet","SP","SP","2197.3899536132812"
"costruction_tools_tools","Juin","SP","BA","298.58001708984375"
"costruction_tools_tools","Juin","SP","MG","224.2300033569336"
"costruction_tools_tools","Juin","SP","SP","101"
"costruction_tools_tools","Mai","GO","SP","68.30999755859375"
"costruction_tools_tools","Mai","SC","SP","748.27001953125"
"costruction_tools_tools","Mai","SP","CE","113.69999694824219"
"costruction_tools_tools","Mai","SP","PR","112.62000274658203"
"costruction_tools_tools","Mai","SP","RJ","109.62000274658203"
"costruction_tools_tools","Mai","SP","SP","188.04000091552734"
"costruction_tools_tools","Mars","MG","PR","56.97999954223633"
"costruction_tools_tools","Mars","MG","SP","94.19999694824219"
"costruction_tools_tools","Mars","PR","SP","60.79999923706055"
"costruction_tools_tools","Mars","SP","MG","211.75"
"costruction_tools_tools","Mars","SP","MT","222.16000366210938"
"costruction_tools_tools","Mars","SP","PE","226.55999755859375"
"costruction_tools_tools","Mars","SP","PR","50.22999954223633"
"costruction_tools_tools","Mars","SP","SC","232.08999633789062"
"costruction_tools_tools","Novembre","MG","BA","93.3800048828125"
"costruction_tools_tools","Novembre","MG","RJ","168.1999969482422"
"costruction_tools_tools","Novembre","MG","SP","87.95999908447266"
"costruction_tools_tools","Octobre","MG","BA","46.69000244140625"
"costruction_tools_tools","Octobre","MG","RS","229.6999969482422"
"costruction_tools_tools","Octobre","MG","SP","43.97999954223633"
"costruction_tools_tools","Octobre","SC","SP","754.5900268554688"
"costruction_tools_tools","Octobre","SP","SC","45"
"costruction_tools_tools","Septembre","MG","ES","36.779998779296875"
"costruction_tools_tools","Septembre","SC","SP","754.5900268554688"
"costruction_tools_tools","Septembre","SP","SP","184.70999145507812"
"diapers_and_hygiene","Aout","SC","SP","158.97000122070312"
"diapers_and_hygiene","Aout","SP","SP","117.95999908447266"
"diapers_and_hygiene","Avril","SP","PR","56.31999969482422"
"diapers_and_hygiene","Avril","SP","SP","144.25"
"diapers_and_hygiene","Decembre","SP","SP","99.69999694824219"
"diapers_and_hygiene","Fevrier","SP","SP","150.75999450683594"
"diapers_and_hygiene","Janvier","SP","SP","188.4499969482422"
"diapers_and_hygiene","Juillet","SP","PB","98.05000305175781"
"diapers_and_hygiene","Juillet","SP","SP","99.83999633789062"
"diapers_and_hygiene","Juin","SP","CE","80.69000244140625"
"diapers_and_hygiene","Juin","SP","PR","79.61000061035156"
"diapers_and_hygiene","Juin","SP","RJ","79.61000061035156"
"diapers_and_hygiene","Juin","SP","SP","187.79000091552734"
"diapers_and_hygiene","Mai","SP","MG","58.22999954223633"
"diapers_and_hygiene","Mai","SP","SP","101.41999816894531"
"diapers_and_hygiene","Mars","SP","BA","55.05999755859375"
"diapers_and_hygiene","Mars","SP","SP","193.54998779296875"
"diapers_and_hygiene","Octobre","SP","RJ","150.989990234375"
"drinks","Aout","GO","SP","158.48001098632812"
"drinks","Aout","PR","MG","169.94000244140625"
"drinks","Aout","RS","DF","143.4600067138672"
"drinks","Aout","RS","ES","57.86000061035156"
"drinks","Aout","SP","BA","160"
"drinks","Aout","SP","ES","178.9199981689453"
"drinks","Aout","SP","PR","53.43000030517578"
"drinks","Aout","SP","RJ","233.77999877929688"
"drinks","Aout","SP","RS","171.19000244140625"
"drinks","Aout","SP","SP","647.39000415802"
"drinks","Avril","MG","BA","204.24000549316406"
"drinks","Avril","MG","SP","124.93000030517578"
"drinks","Avril","PR","RS","236.3699951171875"
"drinks","Avril","PR","SP","559.8600158691406"
"drinks","Avril","RS","SC","142.41000366210938"
"drinks","Avril","SP","MG","61.22999954223633"
"drinks","Avril","SP","MT","41.54999923706055"
"drinks","Avril","SP","PR","830.1600151062012"
"drinks","Avril","SP","RJ","2970.9497451782227"
"drinks","Avril","SP","SP","882.0599937438965"
"drinks","Decembre","MG","MG","643.8400268554688"
"drinks","Decembre","MG","SP","29.06999969482422"
"drinks","Decembre","SP","GO","61.60000228881836"
"drinks","Decembre","SP","MG","67.61000061035156"
"drinks","Decembre","SP","MS","73.6500015258789"
"drinks","Decembre","SP","RJ","337.6600036621094"
"drinks","Decembre","SP","RS","57.599998474121094"
"drinks","Decembre","SP","SC","212.9000015258789"
"drinks","Decembre","SP","SP","1117.7000102996826"
"drinks","Fevrier","MG","SP","643.8400268554688"
"drinks","Fevrier","SP","AM","83.16000366210938"
"drinks","Fevrier","SP","DF","127.20000457763672"
"drinks","Fevrier","SP","ES","63.60000228881836"
"drinks","Fevrier","SP","MG","34.59000015258789"
"drinks","Fevrier","SP","MS","63.60000228881836"
"drinks","Fevrier","SP","PR","63.60000228881836"
"drinks","Fevrier","SP","RJ","188.8000030517578"
"drinks","Fevrier","SP","RS","127.20000457763672"
"drinks","Fevrier","SP","SC","63.60000228881836"
"drinks","Fevrier","SP","SP","1020.6300163269043"
"drinks","Janvier","GO","GO","175.47999572753906"
"drinks","Janvier","GO","SP","83.95999908447266"
"drinks","Janvier","MG","SP","120.27999877929688"
"drinks","Janvier","RS","SP","56.5"
"drinks","Janvier","SP","BA","58.59000015258789"
"drinks","Janvier","SP","CE","231.1800079345703"
"drinks","Janvier","SP","MG","145.29000091552734"
"drinks","Janvier","SP","MS","127.20000457763672"
"drinks","Janvier","SP","PR","137.25000381469727"
"drinks","Janvier","SP","RJ","843.4300117492676"
"drinks","Janvier","SP","RS","127.20000457763672"
"drinks","Janvier","SP","SC","73.6500015258789"
"drinks","Janvier","SP","SP","908.140007019043"
"drinks","Juillet","BA","BA","161.3699951171875"
"drinks","Juillet","MG","MG","132.48001098632812"
"drinks","Juillet","MG","RJ","215.60000610351562"
"drinks","Juillet","PR","RJ","147.58999633789062"
"drinks","Juillet","PR","SP","58.95000076293945"
"drinks","Juillet","RS","SP","128.49000549316406"
"drinks","Juillet","SP","MG","94.72000122070312"
"drinks","Juillet","SP","PR","167.95999145507812"
"drinks","Juillet","SP","RJ","76.51000213623047"
"drinks","Juillet","SP","RS","65.91999816894531"
"drinks","Juillet","SP","SC","67.94000244140625"
"drinks","Juillet","SP","SP","569.0300025939941"
"drinks","Juin","MG","SP","69.19999694824219"
"drinks","Juin","PR","PR","291.67999267578125"
"drinks","Juin","PR","RJ","215.5"
"drinks","Juin","PR","SP","150.77999877929688"
"drinks","Juin","RS","RJ","200.5399932861328"
"drinks","Juin","SP","BA","51.029998779296875"
"drinks","Juin","SP","PR","48.80999755859375"
"drinks","Juin","SP","RJ","274.9900016784668"
"drinks","Juin","SP","SP","820.0700130462646"
"drinks","Mai","PR","PR","156.3000030517578"
"drinks","Mai","PR","RS","179.35000610351562"
"drinks","Mai","PR","SC","212.82000732421875"
"drinks","Mai","PR","SP","161.38999938964844"
"drinks","Mai","RS","MG","414.3999938964844"
"drinks","Mai","SC","SP","330.8800048828125"
"drinks","Mai","SP","DF","66.80999755859375"
"drinks","Mai","SP","MG","90.90999984741211"
"drinks","Mai","SP","PI","112.94999694824219"
"drinks","Mai","SP","RJ","297.3799934387207"
"drinks","Mai","SP","RS","228.87000274658203"
"drinks","Mai","SP","SC","152.5800018310547"
"drinks","Mai","SP","SP","973.149974822998"
"drinks","Mars","DF","SP","187.51998901367188"
"drinks","Mars","GO","MG","87.72000122070312"
"drinks","Mars","MG","GO","214.08999633789062"
"drinks","Mars","MG","SP","61.099998474121094"
"drinks","Mars","SP","BA","70.77000427246094"
"drinks","Mars","SP","GO","66.80999755859375"
"drinks","Mars","SP","MG","133.6199951171875"
"drinks","Mars","SP","PA","125.77999877929688"
"drinks","Mars","SP","RJ","66.80999755859375"
"drinks","Mars","SP","RS","66.80999755859375"
"drinks","Mars","SP","SC","128.03999710083008"
"drinks","Mars","SP","SP","792.0800065994263"
"drinks","Novembre","SP","AL","49.63999938964844"
"drinks","Novembre","SP","ES","90.7699966430664"
"drinks","Novembre","SP","MG","59.590003967285156"
"drinks","Novembre","SP","RS","162.4199981689453"
"drinks","Novembre","SP","SC","87.68000411987305"
"drinks","Novembre","SP","SP","739.7599906921387"
"drinks","Octobre","SP","MG","257.60999298095703"
"drinks","Octobre","SP","RJ","190.98999404907227"
"drinks","Octobre","SP","SP","304.12000274658203"
"drinks","Septembre","SP","DF","45.099998474121094"
"drinks","Septembre","SP","RJ","102.36000061035156"
"drinks","Septembre","SP","RS","24.100000381469727"
"drinks","Septembre","SP","SP","142.86999893188477"
"dvds_blu_ray","Aout","GO","DF","32.5"
"dvds_blu_ray","Aout","GO","MS","35.689998626708984"
"dvds_blu_ray","Aout","GO","PE","41.04999923706055"
"dvds_blu_ray","Aout","GO","RJ","42.529998779296875"
"dvds_blu_ray","Aout","GO","SP","80.05999755859375"
"dvds_blu_ray","Aout","SP","SP","16.28999900817871"
"dvds_blu_ray","Avril","GO","PR","310.26000213623047"
"dvds_blu_ray","Avril","GO","RS","30.759998321533203"
"dvds_blu_ray","Avril","SP","RS","24.1299991607666"
"dvds_blu_ray","Avril","SP","SP","1451.8699550628662"
"dvds_blu_ray","Decembre","SP","MG","135.49000549316406"
"dvds_blu_ray","Fevrier","GO","PE","35.69999694824219"
"dvds_blu_ray","Fevrier","GO","RJ","42.529998779296875"
"dvds_blu_ray","Janvier","GO","PR","71.69999885559082"
"dvds_blu_ray","Janvier","GO","SC","46.04999923706055"
"dvds_blu_ray","Janvier","GO","SP","50.529998779296875"
"dvds_blu_ray","Juillet","GO","RJ","69.05999755859375"
"dvds_blu_ray","Juillet","GO","RN","42.279998779296875"
"dvds_blu_ray","Juillet","PR","SP","719.6500244140625"
"dvds_blu_ray","Juillet","SP","SP","96.87999725341797"
"dvds_blu_ray","Juin","GO","DF","29.5"
"dvds_blu_ray","Juin","GO","MS","35.689998626708984"
"dvds_blu_ray","Juin","GO","RJ","89.0199966430664"
"dvds_blu_ray","Juin","GO","SP","217.85000610351562"
"dvds_blu_ray","Juin","SP","PI","75.8499984741211"
"dvds_blu_ray","Juin","SP","SP","312.34999656677246"
"dvds_blu_ray","Mai","GO","GO","28.009998321533203"
"dvds_blu_ray","Mai","GO","RJ","85.05999755859375"
"dvds_blu_ray","Mai","GO","SP","80.56999969482422"
"dvds_blu_ray","Mai","SP","DF","102.15999603271484"
"dvds_blu_ray","Mai","SP","MG","107.15999603271484"
"dvds_blu_ray","Mai","SP","RJ","212.5999984741211"
"dvds_blu_ray","Mai","SP","SP","95.19999694824219"
"dvds_blu_ray","Mars","GO","AL","47.75"
"dvds_blu_ray","Mars","GO","MG","41.959999084472656"
"dvds_blu_ray","Mars","GO","SP","130.72000122070312"
"dvds_blu_ray","Mars","PR","MS","427.1600036621094"
"dvds_blu_ray","Novembre","GO","RJ","37.529998779296875"
"dvds_blu_ray","Novembre","GO","RS","54.05000305175781"
"dvds_blu_ray","Novembre","SP","MG","54.090003967285156"
"dvds_blu_ray","Octobre","GO","RJ","37.529998779296875"
"dvds_blu_ray","Octobre","GO","RO","46.04999923706055"
"dvds_blu_ray","Octobre","GO","RS","144.47000122070312"
"dvds_blu_ray","Octobre","GO","SC","41.04999923706055"
"dvds_blu_ray","Septembre","GO","RJ","45.529998779296875"
"dvds_blu_ray","Septembre","GO","SP","45.529998779296875"
"electronics","Aout","BA","BA","134.32000732421875"
"electronics","Aout","DF","BA","137.510009765625"
"electronics","Aout","DF","CE","61.87999725341797"
"electronics","Aout","DF","DF","69.15999603271484"
"electronics","Aout","DF","GO","88.33999633789062"
"electronics","Aout","DF","MG","73.27999877929688"
"electronics","Aout","DF","RJ","126.18999862670898"
"electronics","Aout","DF","RN","83.02999877929688"
"electronics","Aout","DF","SC","210.13999938964844"
"electronics","Aout","DF","SP","144.0999984741211"
"electronics","Aout","DF","TO","44.16999816894531"
"electronics","Aout","ES","SP","44.279998779296875"
"electronics","Aout","MG","PR","428.739990234375"
"electronics","Aout","MG","RS","55.790000915527344"
"electronics","Aout","MG","SP","83.54999542236328"
"electronics","Aout","PB","RJ","882.8699951171875"
"electronics","Aout","PR","BA","59.05000305175781"
"electronics","Aout","PR","ES","40.529998779296875"
"electronics","Aout","PR","MG","35.69000244140625"
"electronics","Aout","PR","MT","28.329999923706055"
"electronics","Aout","PR","PA","57.279998779296875"
"electronics","Aout","PR","PR","288.0099906921387"
"electronics","Aout","PR","RJ","123.67000198364258"
"electronics","Aout","PR","RS","274.3399963378906"
"electronics","Aout","PR","SP","660.7099857330322"
"electronics","Aout","RJ","PB","223.52999877929688"
"electronics","Aout","RJ","RJ","345.4000015258789"
"electronics","Aout","RJ","SP","334.85999298095703"
"electronics","Aout","RS","RJ","390.9499969482422"
"electronics","Aout","RS","SC","222.95000648498535"
"electronics","Aout","RS","SP","513.1899948120117"
"electronics","Aout","SC","SP","442.6300048828125"
"electronics","Aout","SP","BA","444.28000831604004"
"electronics","Aout","SP","CE","170.20999908447266"
"electronics","Aout","SP","DF","180.75"
"electronics","Aout","SP","ES","43.599998474121094"
"electronics","Aout","SP","GO","44.099998474121094"
"electronics","Aout","SP","MG","2897.259963989258"
"electronics","Aout","SP","MT","283.26000213623047"
"electronics","Aout","SP","PA","36.040000915527344"
"electronics","Aout","SP","PE","237.91000366210938"
"electronics","Aout","SP","PR","437.1200180053711"
"electronics","Aout","SP","RJ","1778.4900455474854"
"electronics","Aout","SP","RS","730.4000091552734"
"electronics","Aout","SP","SC","170.43000030517578"
"electronics","Aout","SP","SP","2786.820022583008"
"electronics","Avril","DF","DF","135.37999725341797"
"electronics","Avril","DF","ES","40.93000030517578"
"electronics","Avril","DF","RJ","122.84999084472656"
"electronics","Avril","DF","RN","47.73999786376953"
"electronics","Avril","DF","SC","43.93000030517578"
"electronics","Avril","DF","SP","35.75"
"electronics","Avril","MG","MG","318.48999786376953"
"electronics","Avril","MG","PR","1541.7000732421875"
"electronics","Avril","MG","RJ","46.12999725341797"
"electronics","Avril","MG","RS","74.41999816894531"
"electronics","Avril","MG","SP","46.12999725341797"
"electronics","Avril","PR","ES","123.14999389648438"
"electronics","Avril","PR","MG","306.3200035095215"
"electronics","Avril","PR","PR","93.5099983215332"
"electronics","Avril","PR","RJ","288.0799903869629"
"electronics","Avril","PR","RS","301.50998306274414"
"electronics","Avril","PR","SC","123.3899917602539"
"electronics","Avril","PR","SP","1269.1299591064453"
"electronics","Avril","RJ","CE","284.8399963378906"
"electronics","Avril","RJ","RJ","244.5"
